"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"E_6";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"D_6";"D_7";"Rho_0";"Fpos_0";"Fnorm_0"
-1.0389584433401373e+00;1.3871791131649096e+00;5.8486557275359008e-01;-1.7994059065685126e+00;2.9436866823458951e-01;6.0534712431692943e-02;7.9734483760044261e-01;1.1638751571467150e+00;-1.6201352607073247e-01;1.5327897598884594e+00;-1.0741672709665442e+00;-1.1680700133667712e-01;-9.1292693764211286e-01;-3.6406826466777997e-01;-1.7565487588414048e+00;-3.0061962255956276e+00;-2.4105234159472894e-01;-6.0135123414618841e-01
-3.5355244508856037e-01;2.3656998057394676e-01;-4.9612755256666541e-01;1.0675137730514834e+00;1.3477188543848034e-01;7.2576970541833941e-01;-1.4073241584154217e+00;-1.0749495826965402e-01;1.1539189334200710e+00;6.1024565599811198e-01;-1.0822957188051532e+00;-4.7171721605753769e-01;9.4969318483645404e-01;2.2981972379729538e+00;-1.3036161753096971e+00;-5.4758033716077315e-01;-1.3278228632671454e-01;-4.0881931880220011e-02
1.2138135523904243e+00;-2.9928403507554302e-01;4.1114239480176845e-01;-2.6489179316989309e-01;-4.2808868510684134e-01;-9.1761445666615349e-01;1.1583229645299702e+00;4.4871481505226858e-02;-1.5339724888668566e-01;-3.1229383901701153e+00;1.9265307968062959e+00;7.2545750397285669e-01;-2.2588625556078426e-01;-1.6267506149376059e+00;-7.7895976063141925e-01;6.9709865249505232e-01;1.0997703843787578e-01;7.2729891829349566e-02
-7.7703311226190508e-01;1.2559081946403747e+00;6.8873370374217135e-01;-1.3322182431824423e+00;1.3898027330915030e+00;-2.7853870501036099e-01;1.3848166653198535e-01;-1.9934591065008561e-01;6.3210989452026556e-01;-1.5577998386250138e+00;1.0676065815456077e+00;-1.7496558244382478e-02;1.1407235318055942e+00;-5.9147265037009655e-01;2.9704578691552558e-01;-5.2130690369235011e-01;-1.5235601047282712e+00;1.2712594322182620e+00
-1.3685314491601195e+00;-1.0164260086466947e+00;-1.6535407777556459e+00;7.6411616050804720e-01;2.1395024708273541e-01;-4.8975345222952255e-01;-8.3939970734542135e-01;-9.9091970811713814e-01;-3.8634721365469954e-01;8.7586080308288600e-02;5.9054699399050906e-02;-3.5626772427536696e-01;-7.8326378859840257e-02;-1.5147709391333077e+00;9.5404608241561953e-02;2.8436616752464822e-01;8.6544307483077912e-02;4.5289603370340070e-01
1.0347442435557851e-01;-8.1568026548615802e-01;3.6696588443983935e-01;-2.1733979589665711e+00;-1.0125894896373853e+00;-7.6546793308562155e-01;-1.0082557696999275e+00;1.3388004761149214e-01;-4.5179434204437519e-01;-1.1821962658962895e+00;-3.0871211872615312e-01;-4.0748761979922066e-01;-5.6337412390458286e-01;-3.9823237191864608e-01;4.2326095842460665e-01;3.5924816570062010e-02;7.7005746152110210e-01;6.0603426318901532e-02
-8.9181954080994008e-01;-4.3375359386181173e-01;7.3892814009825747e-01;-5.8977761063191803e-01;6.3765818236897409e-01;6.5002518043859625e-01;9.4068457751653109e-02;-1.7479583128369819e-01;-5.3386617060689134e-01;5.4348337215871179e-01;-6.6768937568316167e-01;-8.8471987726968460e-02;2.7919530119267005e-01;-1.3323882647484919e+00;-4.7016992581526218e-01;3.4625083542873464e-01;2.9101234614654199e-02;7.7708587344163649e-01
9.0560168086436599e-01;2.7682196455369151e-01;1.2106178985176959e-01;-9.4739604390858190e-01;1.4379987132598973e-01;2.9997081359430355e-01;-8.7744986329334562e-01;-1.1414622540822943e+00;-3.5312744287962294e-01;3.3343184966004788e-02;-1.1221563964557649e-01;1.6224079137095768e-01;-6.9995602267382540e-01;-2.3902925359031726e+00;-9.2450331484437917e-03;-2.2788191375937680e-01;8.3227908328202327e-01;3.1977368714240545e-01
3.3479445398050983e-01;-1.2311445426473326e+00;-2.1869969548954460e+00;2.2631464744766214e+00;-1.0872681279274012e+00;-6.5933836918252475e-01;1.6486488829324168e+00;-1.8089305631017272e+00;2.7334201194988139e-01;3.3656537711368240e-01;3.9242697487689687e-01;-1.3764741663124149e+00;2.6180143676707768e-01;5.3079639769151299e-01;-5.2004858695506162e-01;-1.2308406615765608e+00;-1.8314092760014706e+00;-4.0080663968622388e-01
-4.8364159894090580e-01;-1.5409581566751596e+00;-4.6595715277225641e-01;-2.0661228895589012e-01;-1.4830249914061331e+00;-1.8561759583807795e+00;-8.2693071502341453e-01;7.9330566819148873e-01;-1.0823899841124915e+00;3.9967162576979215e-02;6.5156366744930327e-01;1.6205886185720229e+00;1.2674471041371896e-01;-1.7562072285185271e+00;-7.7067460655665465e-03;-1.8094314691207297e-01;1.0166032594176362e+00;-4.9512331283774635e-01
6.7795826652376745e-01;4.9329370131948280e-01;-1.1738246099297542e+00;5.0525679995718153e-01;-2.8308680913209971e-01;-8.0060274935066256e-01;1.8432899763045862e+00;-9.5938871284691896e-01;4.9634363644849766e-01;-1.4055485841638238e+00;-1.8854513708065160e-01;-8.7791018660140374e-01;-1.0927874522260878e-01;8.9565064508920389e-01;-1.5126629907357528e-01;-6.7553839137558844e-02;-7.4550015590732965e-01;2.4233313935394898e-01
1.7093788628314481e+00;5.9738422751820774e-01;1.3067474665189849e+00;-7.2274016516480899e-01;4.6313038748369556e-01;4.4000245553089917e-01;1.8388969159701599e-01;1.2848899720354640e-01;-2.2682418840025931e+00;-4.2993220810562643e-01;1.2427082004790690e+00;-1.0911676786095741e-01;-8.5006639067106615e-01;-7.3114109620129863e-01;1.0997366319091231e+00;-1.5148303214222123e-02;-3.5815422677288372e-01;7.2455300816190316e-01
1.0706203144502799e+00;5.8668647681504571e-01;-1.0087912130157410e+00;-8.1560299437356709e-01;1.3398703831483001e+00;1.4011929641219210e+00;8.9984873077757865e-01;1.7892936267257349e+00;5.2424487345512083e-02;-1.9342043074468422e+00;1.0025922570548191e+00;5.9901149441116874e-01;9.4510523342030117e-01;1.1190688445842657e-01;1.0680855190711522e+00;3.2828431887318504e-01;1.5299741736432251e-01;1.7478086645101256e+00
-5.0692472962158497e-01;-8.5515174859760434e-01;-5.7792928632645535e-01;-2.5615561097157685e-01;-8.4806372556125653e-01;-8.8901056898930497e-01;-8.4854980717954553e-01;-1.3798592470947533e+00;-1.0615895853149226e+00;-1.0811824115574964e+00;2.2892640843125940e+00;-1.6489570036407786e+00;-7.3774164898943295e-01;4.1103186384426948e-02;2.4764746188330061e-01;1.3107467914532247e+00;-8.7757305110725781e-01;-1.6268516122869354e+00
-1.6608639532729972e+00;-2.0625590677126255e+00;7.5634371972169834e-01;-7.1851189039738528e-01;2.7390637586615962e-01;7.0821901480371885e-01;-5.5949434438575618e-01;2.6217753006686295e+00;-1.5190684666336143e-01;5.2953902941950137e-01;-3.3866194840206787e-01;1.3843166961442634e+00;-2.3964775295192600e+00;-1.3791828727390005e+00;1.6199852674138022e+00;2.6888372550989517e+00;1.1560982072211916e+00;8.2154883546763521e-02
2.2462287040616475e+00;-1.1898374029469924e-01;6.7786287426105318e-01;-9.6197428533135898e-01;8.8580775401274833e-02;-7.1698344615556764e-01;4.1510218288997441e-01;2.9804846610940527e-01;2.3879702082412740e-01;-2.8407351324230229e-01;6.0006723351166991e-01;-4.2061942594167907e-02;4.0907862079158652e-01;4.1077272890918620e-01;2.9933371443024331e-01;-3.1307493411291287e-01;-8.0002221152444708e-01;1.6051871463692742e+00
7.5960154594050855e-01;-8.1426254735119871e-02;-1.7183475362517249e+00;5.4511007807147471e-01;-2.0117319872249639e-01;7.5534430577048539e-01;-4.0295500727036015e-01;-4.8006232629117879e-01;2.6143192417041239e-01;2.4974644470878276e+00;-1.5617211267892244e+00;-1.0248841351240348e+00;1.0268149748476805e+00;-6.4827575737993048e-01;-4.7663324865537060e-01;1.4902312835599807e-01;1.9508012965377827e-01;-1.1674331209400837e-02
-5.1076382003419496e-01;3.5045080511724981e-02;-3.0269766495995665e-01;1.8848135067951816e-01;5.5011068413211117e-01;-2.0943874314365155e-01;5.6488005708516287e-01;-1.0260359199150813e+00;-1.9539637747178864e+00;9.9496595803910304e-01;-1.1489358797612568e+00;-1.0861724343733576e+00;2.0822691921279771e-01;6.5975397113043222e-01;-8.0334228914931560e-01;1.5551726570089388e+00;-1.7239069768751764e-01;5.9350215879539148e-01
-6.3306620153165971e-01;6.8295988407089323e-02;-2.4902183377753720e-01;-1.8818678338034505e+00;4.0655221116392770e-01;-2.2959683831403326e+00;8.2320463606043615e-01;-4.5555528968293435e-01;-1.2586082084452817e+00;-1.4483226590879110e+00;-7.7989220486923549e-01;2.1695079776627613e+00;1.6988681017791953e+00;-1.0936404490533056e+00;9.6040076073166475e-02;-1.3589046155497297e+00;-6.5329559125536207e-01;-5.8748044129965382e-01
-9.5707215004158630e-01;-4.4043299956844589e-01;1.5000589591461644e-01;-1.0396840331457153e+00;9.6120490930155955e-02;-4.0387803265374972e-01;-7.5381634597246905e-01;6.7179962678224805e-02;1.8911269282567844e-01;-8.5809517039201089e-01;5.0783449985035101e-01;1.3515978231648429e+00;-2.3373859882850496e+00;-5.6612008602031083e-01;2.2431201067289592e+00;-9.1255903733376775e-01;-2.6572065172053204e-02;-6.1601938108216647e-01
5.4404659561399826e-01;-1.6360685285369295e-01;4.9660442337100784e-02;1.3170668025532133e+00;-1.1419324257703558e+00;-2.9798428660240173e-02;-1.3687670438911856e+00;-7.7626311433523235e-02;3.3450329790800498e-01;-3.9782006287240074e-01;-7.8369559807606826e-01;-5.2612938865362568e-01;1.5443870889461406e-01;5.8484269940833999e-01;1.6806966448230245e+00;-8.5884649906663418e-02;9.5443008403724480e-02;1.7302140977462372e+00
8.1456068720909092e-01;-1.8899861390197331e-01;7.7030591538244009e-01;-5.4218203175887458e-01;7.6591249769681768e-01;1.2089125647386703e-01;-5.8275904398946965e-01;-5.9114785729018138e-01;-2.8976761503207638e-01;5.5022292182325727e-01;1.3077497253477816e-01;-2.1788305842491790e-01;9.5878959175903211e-01;-3.5538481127966653e-01;-8.8690457948871182e-01;-3.5692562273812217e-01;2.2975381027014199e-01;1.5894877801775892e-01
-7.3470837796054800e-01;-1.8759256947291261e+00;1.3522691505580906e+00;-8.9472447738568583e-01;2.0943625077711470e-01;-1.8514305077022069e+00;2.0602382965008914e-01;9.7318858400572972e-01;-7.5005960205417346e-02;1.2567994290135638e+00;2.0396358372937531e+00;4.2440869591186398e-02;9.9508120447776827e-01;4.5600868231229719e-01;-6.2966932767902950e-01;1.9342689156573789e+00;-1.2590677039425251e+00;-5.2861461597657855e-01
-1.1146080893135524e-01;-1.5409895726480685e-01;8.0730564300394492e-01;1.5655844444860969e+00;-6.1756662871688912e-02;-3.4105656593432193e-01;2.2258578837436778e+00;-5.2061590372608846e-01;1.7688865533845265e-03;-3.2146412726298995e-01;8.6364626740244421e-01;4.4501730710192133e-01;6.4051512960797741e-01;4.8900094062466187e-01;-9.7147319870262272e-01;-1.1904542104598224e+00;6.0433152267742352e-01;-7.9606791261938681e-01
9.9448187820782430e-01;-2.6850516578632938e-01;1.7882870935867715e-01;9.7090590999614057e-01;5.4320936449095292e-01;1.9907309327319946e+00;-1.6716144587103310e-01;-1.8182730086236110e+00;1.7636624835506723e-01;4.3205863381780724e-01;5.1880069490833547e-01;-4.3086335307940704e-01;2.8592193260978760e-01;3.4709569093016607e-01;-1.4445244265631043e+00;3.5031898023511243e-01;-8.4024930350408822e-01;-1.8951682291047705e+00
-1.6062532311409344e-01;1.8119289598869361e+00;5.5556296314191678e-01;7.3274318414639728e-01;1.3246522391409196e-01;2.9113356469681917e-01;-4.0815980013316205e-01;1.2946245811624373e+00;-3.5891020987049871e-01;-9.4098902431301690e-01;-1.3895455718797349e+00;-2.7373933246003912e-01;-1.3913305966780836e+00;8.9091096337945364e-01;1.9518813792249404e-01;1.0565913450749535e-01;-1.1568519201160972e+00;-3.2613601922343632e-01
-9.3877057433778333e-01;-6.2825379023659933e-01;-7.5590946920065560e-01;1.2250505648490555e+00;2.1177373232801640e+00;-4.8700566003104218e-01;4.0472744491824719e-01;4.9215526768427525e-02;1.0335891290556347e-01;1.9190351171385892e-01;1.4492787666691480e+00;-8.9149628512410498e-02;3.4652362322508135e-01;1.0509531435878132e+00;2.8819991905748027e-01;-5.3389726700862228e-02;8.9378207031473537e-03;-6.7238237130952130e-02
-1.9686915424442171e+00;-6.4814142538271791e-01;-3.3232376635272498e-01;3.7163531555348422e-01;5.6153459554319518e-01;-7.5854036239290254e-02;-2.2888528442710193e-01;-3.6220155340846977e-01;-3.4483856002359370e-01;4.4538272687038127e-01;7.8125872338986102e-01;7.5564177597099746e-01;-7.5721359134244604e-01;4.1637173663899596e-01;3.4373239862031496e-01;-1.6268227222069184e-01;-2.1285986924850864e+00;8.1526505772790289e-02
-6.5760346927887459e-01;-3.2999908855945881e-01;1.5874268191417523e-01;2.9739918189282655e-01;-4.6209160041803177e-01;-4.5805146035198935e-01;-8.2627494679382921e-02;1.8496144127977878e+00;-6.2593353938440599e-01;3.0046569886655633e-01;2.5168182926015603e-01;6.3927118448259701e-01;-7.8713920724161113e-01;1.4494071952916405e+00;-9.6606439935409871e-01;-2.0239906916930126e+00;1.1702473463841481e+00;1.9990231133609284e+00
3.3875108613776878e-01;-2.2841726676056422e+00;-1.0222000204593074e+00;1.2797953107539750e+00;-3.1801332217860595e-01;5.7463341419804348e-01;3.5938199020995110e-01;-7.1789479898262076e-01;-2.1079394153618249e+00;-5.0608918038120065e-01;-1.3310960316080056e+00;3.2841420693386814e-01;9.5521044964422375e-01;-3.5341142894120586e-01;-4.7517117188988417e-01;-1.2530145632594902e+00;7.3953987290430212e-01;1.0518519137463873e+00
1.0155577081272245e+00;1.1976549852108749e+00;-4.8859021962453508e-01;5.0408085090169141e-01;-2.2049480773243215e+00;1.1675297445719721e+00;-3.7375259391230947e-01;2.1227879264357631e-02;9.9772985574186424e-01;-7.2847706627486991e-02;4.0040729869033842e-01;8.9705682442695867e-01;-4.3190914070544689e-01;2.1760940907565257e-01;-9.6051554667434413e-01;1.5806079540300604e+00;-6.6139205005840485e-01;6.0294481364306851e-01
6.3716724601659636e-01;-4.6028867159837822e-01;5.3221436812949630e-01;-1.6233952358394936e+00;-1.5371357371653009e+00;7.8536357481693830e-01;-9.7971914204300992e-01;3.4585067424066074e-01;-5.3383819112869035e-01;-4.2844190062908633e-01;-8.4287362525992371e-01;4.2381533693323770e-01;-1.5797536520066979e-01;1.7325337918833499e+00;1.9622187180546837e+00;2.5674454422244741e-01;-9.9308515733510838e-01;4.3841052786656481e-01
-8.9907119159888790e-02;4.2531781893889864e-01;2.2127143215726175e+00;-5.1542092519190497e-01;-5.4663698570268793e-01;-4.0974561508787685e-02;1.3236296763978652e+00;-4.6548372991746712e-01;-7.6155942452050540e-01;-2.0531767357890932e-01;-1.7753450933377555e+00;3.1212468931359183e-01;-2.1607804479670040e-01;-6.4761124603427345e-01;3.3801593375156025e-01;2.4891271815728433e-01;2.5293492046227547e-02;2.8803462119833156e-01
-8.5588643671826181e-01;2.1331518953768436e+00;5.0476522313181206e-02;-1.1343672204985022e+00;1.2838585222037446e+00;-1.3101061439763391e+00;7.4263344874793902e-01;-1.0876499184632180e+00;-9.6850024787584943e-01;-3.9566294482788728e-01;1.5946239547366964e-01;1.1922025523679332e+00;5.9700865614360521e-01;-7.3201195910567329e-01;6.2660715568661995e-01;1.1223265977019137e+00;-1.0980197091472372e+00;-2.9904945962954627e-01
1.2712829469472742e+00;1.0925204941945237e-01;-9.6388623310780730e-01;-1.2783948013673658e+00;-4.0761251340485360e-01;2.1141925057134434e-01;-9.3872455188870452e-01;1.3341117882897116e+00;7.5989393932356308e-01;9.7015264141408053e-01;1.0770832233246908e+00;2.6902224688520371e-01;-1.0946008878202320e+00;-1.5315256569693501e+00;-3.3779718027147604e-01;6.3549610175359716e-01;1.1811302691424510e+00;1.6068489624223389e-01
-2.3825258401594521e-01;1.4339580931537182e-01;-2.8877172073892443e-01;-1.3217245704285949e+00;-8.9486380160170159e-02;-1.1397103214232698e-01;1.9263520614161225e+00;3.1844619619968628e-01;-1.2768602330545757e+00;2.5832797047168232e+00;-8.8049395329380678e-02;2.6306688367408088e-02;-1.6263181380961478e+00;1.8554429995759278e+00;-7.3307403403988569e-01;-4.0506456311382316e-01;-7.3652664148703628e-01;3.3318213631005289e-01
1.3262988324629563e+00;1.9865843434784696e+00;7.6913142447215477e-01;1.5422294854641880e-01;1.7486954965172872e+00;4.5145682638466322e-01;-6.6965114605374509e-01;3.8852042527234043e-01;-1.6448820532327795e+00;1.1392510152437529e+00;7.0675586986925865e-01;9.2146640168022909e-01;-9.2488930886161147e-01;-5.8247953183024159e-01;-8.3588477441357376e-02;8.8740403340110330e-01;2.5439202251920345e-01;-1.7656292529891182e+00
2.1196755929857711e+00;-2.4746174254704897e-01;1.1891178669666551e-01;6.3743651857596850e-01;1.2729449966574182e+00;1.5966996887136975e+00;-1.5848827746601576e-01;-7.8090017248229204e-01;-8.1572200391291899e-02;-6.5251048830209213e-01;1.8474470003054624e+00;8.0644544917428770e-02;1.3287058793720632e-01;1.2976383782669643e-01;2.6923438717028372e-02;-7.8497310124104192e-01;-1.0934962030492829e-01;3.8267903279113963e-01
-9.0158139011526017e-01;3.5149031918422100e-02;-2.7132626866833803e-01;-3.7129444361475156e-01;-5.2451667157578019e-01;1.1514927387718730e+00;2.5051799738578079e-01;1.7164926069151794e+00;-7.1205598521688085e-01;2.8898450787399270e-02;-3.0637000649915702e-01;-1.3784882340187037e+00;-4.6980060799917411e-01;-8.9859127486343549e-01;-3.1935677578322552e-01;1.2776617142762639e-01;-1.4004764234905450e-02;1.4545246392636564e+00
-1.5169648184616176e+00;-8.2500552585980180e-01;1.6280375946432546e+00;8.7232229616043699e-01;8.6692679287175578e-01;-9.8258323386302759e-01;1.2150300726952046e+00;-4.8582533472146577e-01;-6.5599367362813910e-01;-2.9620576567355082e-02;6.7395919960519823e-01;-8.6336233592534173e-01;-1.3379358086863441e-01;3.5099591963957300e-01;-6.9447238322668547e-01;3.0405507142733279e-01;-2.0678374384417084e-01;-6.3964294955528134e-02
-1.2993795893316618e+00;-8.9879725874163974e-01;-1.3834903655547287e-01;7.7118643872710890e-01;-1.3331448925276657e+00;1.2899899400914554e+00;-9.6169977163487608e-01;-1.5302886585352804e+00;-8.5443929569985061e-02;6.9499969730499556e-01;-2.5512915571484684e-01;-1.3861327764399478e+00;-4.1873416261534496e-01;2.0229776840884233e+00;1.2241900967382706e+00;-2.9180046189396409e-02;-1.1785316761464772e+00;4.1688928004700376e-01
2.3037243903915736e-01;1.2466435542336232e+00;1.2388075309460431e+00;4.2439824018606787e-01;3.3487081883393076e-02;-3.6582992373197665e-01;-2.8961483244378701e+00;3.3717411043196172e-02;1.0273966840795117e-02;-1.4175712724932605e+00;-1.2086235398766634e-01;-1.4750555271426425e-02;-6.0351513612861096e-01;6.3648952181520413e-01;-9.0343230665898067e-01;-3.4387530985444792e-01;1.4581018832429713e+00;-2.1586199410897424e+00
-3.0973742202656860e+00;1.1419811520674190e+00;2.9068875664273852e-01;-1.4524050776331685e-01;-6.5886389312961657e-01;7.1995866296903843e-01;8.5289927885346100e-03;1.2776264285972561e+00;-3.2782097340709948e-01;1.0666248447149123e+00;-9.7433236078303054e-01;4.5354639362654897e-01;8.4702871075147113e-01;3.9720540880449945e-01;1.5502640161145613e+00;1.0198421928759100e+00;1.4516659516510189e+00;-8.1271644783013486e-01
1.3229996975342417e-02;5.4235961588350001e-01;-1.0276634822134421e+00;-5.8384822225801714e-01;7.9732773507151911e-01;1.5067563135343858e+00;7.4288284471873578e-01;-7.9206023399014236e-01;1.0814166415063722e+00;-6.5021989926542556e-01;-6.3882942556015287e-01;1.8501589862138174e-01;-1.1832933578840778e-01;6.4564233676136895e-01;-1.2194320490054715e+00;1.3481527896616197e-01;-5.0379560969378745e-01;7.6330147269500870e-01
-1.2574295730740137e+00;1.0222154294238441e+00;2.1806670311596213e-01;7.3310234305340360e-01;2.1017163310752593e+00;5.5324079020528161e-01;-1.0545412519894966e+00;1.6117973398198220e+00;1.7249307891326299e-02;-5.9515852141006209e-01;8.5679574841520734e-01;6.1906370090170315e-01;-5.4642925056306868e-01;8.6896026126079862e-01;1.2183060195512412e+00;-1.4475054894742707e+00;4.7277772008121782e-01;7.9317877004790871e-01
1.0277604824132867e+00;-5.9827799720051041e-02;-9.3580653119750959e-02;-9.8472807857010847e-01;-3.2885595666002332e-01;-1.1075834362403509e+00;-1.3044989709404158e+00;-1.7014414087862881e-01;-3.7908988264413374e-01;-1.8921383802141450e-02;1.3469646165820004e+00;-1.7464359989113516e+00;-2.9277844446886164e-01;-6.4387117044316389e-01;-9.8535659375887241e-01;-2.7732827923517706e-01;8.0275376367124573e-01;1.0257358223478974e+00
