"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"Rho_0";"Fpos_0";"Fnorm_0"
-3.0302270202898289e+00;-1.0721533997944754e+00;-5.5866028624384967e-01;-2.5373877718539883e-01;-1.8318467665874654e+00;9.5999506780671473e-01;1.1656578891262231e-01;5.2347530051764657e-01;-1.6369930078471703e-01;-2.6649783989785596e+00;2.1833540086751038e-01;1.5885847847946362e+00;6.5465276941633654e-01;-1.1386519325987503e+00;-5.2356254543887226e-01
-3.1171209335183991e-01;-1.6096928645403892e+00;-1.2320970824295876e+00;-1.1582922564943263e+00;-6.3169152605083045e-01;1.1582337076309066e+00;2.0675503357145769e-01;7.8436898930933208e-01;2.0478170955316921e-01;-6.1453875175795614e-01;-1.0390121378207895e-01;9.0024754694492803e-01;-3.7600150199024412e-01;2.6068439767358431e-01;-1.4668490839656126e-01
7.9469035710784941e-01;2.1634009236922958e-01;-1.7421739963435241e+00;1.3210211306424544e+00;5.5683388005778744e-01;2.3198775453208184e-01;1.7481725396356101e-01;-2.6435498575164174e-01;-1.1510276049390118e+00;1.7681956920259032e+00;5.1462140298441272e-01;-9.1917217369414084e-01;-1.5762999010417804e+00;2.0087432130023859e+00;1.5304151889068756e+00
-4.8165209997618352e-01;-3.8761184249145636e-01;1.3661875431731280e-01;7.5194705651837246e-01;1.0945665656643357e+00;1.1761115969410103e+00;-5.0195065157188246e-01;1.1546455514551326e+00;-1.2532271431084185e+00;-2.7506766932363103e-01;-1.0470780908964841e+00;7.5072496876733308e-01;-2.7783673516402130e-01;-6.0052841126205858e-01;3.8401356795388752e-01
2.2693627818895939e-01;2.8501276426776612e-01;1.1504893474395570e+00;-1.4782879291075135e+00;7.6366817756387162e-01;-1.1554532300274878e+00;-4.1052297427158330e-01;1.1683060853531860e-01;-3.0262236855875341e-02;8.3925935070280799e-01;8.6059820446516083e-02;1.8945527658387737e-01;-9.0540227675657392e-01;-5.4922850716643712e-01;-8.6384415824988747e-01
5.4292619380610502e-02;-1.2997054254300033e+00;1.1760458384750649e+00;-1.7227385327600309e+00;-4.4557407221937534e-01;-1.4568726899181743e+00;1.5101952696452541e+00;-2.1455441212950324e-01;8.6905357764963317e-02;-4.0875670865461466e-01;1.1059875070989598e+00;1.6356154150571928e-01;-5.1479867808970159e-01;-1.2314105323305682e+00;7.5469411054879998e-01
-5.0976922967225435e-01;-7.1072863820984655e-01;-1.2730385335937120e+00;2.0498664508951641e+00;1.5682623219694997e-01;4.4275174029819625e-01;7.0049863921712385e-01;1.3628314366437255e+00;-6.7158489866747551e-01;-7.5746583369752662e-01;-1.7508043245785123e+00;2.1064990557162691e-01;-2.3476564348256055e+00;7.6440339425818615e-01;-3.2919982875943987e-01
-1.0816077873784816e-01;1.5944037934509186e-01;-4.2247494740587400e-02;-1.5504248668045137e+00;-1.3628424875841776e+00;-7.6040750727384143e-01;7.1631598271557839e-01;1.0303782870655862e+00;5.3584859572966637e-01;4.1834846216483945e-01;1.2515931070249822e+00;9.3128860211724629e-01;7.0182001256164597e-02;-4.8495173789038455e-02;-2.7126690427541806e-02
-6.5076993788493270e-02;-4.7378385601607803e-01;2.7337569603021268e+00;1.3356038232581813e+00;-1.4862950024987365e+00;-1.0671926917180441e+00;-7.3217171081505633e-02;1.9339960191340302e-01;6.5803183370383145e-01;-1.0673042007812421e+00;-1.2072406659786103e-01;5.8346269578287935e-01;-1.7672462312221945e-01;2.2670839515994436e+00;4.6497815040562157e-01
-8.3358783161634709e-01;-2.1707804395164709e+00;-7.5978683468824915e-01;-9.8164393625136470e-01;-5.3353766582373752e-01;3.8321021069316924e-01;-1.5901216503583332e-01;6.0230400393994044e-01;4.4422415525394193e-02;-1.0171680496621898e+00;4.9522720481708876e-01;1.0815486593480499e+00;4.4775249985575083e-01;-1.8330130695749722e-01;6.8798129920383833e-01
-1.4402916021406300e+00;1.5271633166244536e+00;-1.3277023168028461e+00;1.1270567167444752e+00;-7.6004052948657330e-01;-1.7497645036683734e-01;7.4693264260109737e-01;-3.8255198326213558e-01;-1.6403531524867454e+00;-1.4441574473318095e-02;9.7329899505664941e-01;1.1552234687942360e+00;-6.9866460177286860e-01;-6.9914969002007832e-01;1.2262946468311444e+00
-1.2056165754095347e+00;8.9589531265540512e-01;-2.0249676907957124e+00;8.8975234757079102e-01;1.9601660941783949e-01;7.5532779790805282e-01;5.0367850855560524e-02;1.5431781770102644e+00;5.4339642123905729e-01;7.2941824913044828e-01;2.3502681773306340e+00;3.3699197339888332e-01;-8.5930181063477828e-01;9.7105536720540608e-01;-2.2716268827852444e+00
9.9676398607240002e-01;-5.5459225004447643e-01;-8.5555485890455962e-01;5.2138698997255428e-01;5.6189488118943154e-01;7.0322425840727198e-01;-6.9321805924374369e-01;6.1327959536621490e-01;-1.6614392461769232e+00;2.8980396759130994e-01;1.6341374429339144e+00;-8.9003193727263952e-01;2.0217026940428165e-01;5.5707060780605178e-01;1.6191497476766226e+00
-1.0488246511148713e+00;3.1749298247880414e-01;1.5207032751904259e+00;8.8849956386787587e-01;4.9401631608211793e-01;-6.2193736666390054e-01;5.9818925567292536e-01;-2.0183517917325213e+00;-1.2745641965634289e+00;1.0477528379439340e+00;1.7364538237634475e+00;1.1087650250586247e+00;-1.9138662212502561e-02;-2.1575189750042516e+00;7.1528850115261888e-01
1.6504522848227854e+00;-6.6136120379167067e-03;-1.4643413594536820e+00;-4.6294225174950765e-01;1.4295871944665728e+00;-1.8306887847399905e-02;-1.8884226640731838e-01;1.2413463816648054e-01;-2.9625832206607150e-01;-1.0002903856292127e+00;5.6105509489406069e-01;1.2958145715986906e+00;-8.1200944710308587e-02;-4.7369155843636479e-01;1.2885541315563389e+00
-8.9607492452639353e-02;-7.3569236940574867e-01;3.1206976957427340e-01;9.9717143048909085e-01;9.0793920783433701e-01;3.2503326357970252e-01;-3.6184627297182975e-01;-4.1007569035360125e-01;-9.0213399015679396e-01;-7.8984737505127689e-02;-7.3196133392590720e-02;-1.3982428348664855e-01;-9.9086432705617122e-02;-1.3023555285378645e+00;5.8690152569518106e-01
1.6888543762689565e+00;1.0802256904844596e+00;1.1399955677729226e-01;5.1460329808236649e-01;3.7911404389710912e-01;-1.4236793237689978e+00;-2.4581678726929351e-01;1.6199459140290522e+00;-1.7368517854911043e+00;-3.2510194495469003e-01;-1.4643788779790573e-01;-4.8887126139789194e-01;1.3575007663323327e-01;-6.2693907323125142e-01;-3.7360019365557390e-01
1.0131471063774404e+00;-5.8194399569462796e-01;-1.0716845569221363e+00;1.0297547769512683e+00;-1.1388121118603693e+00;-7.4249730684997475e-02;4.7032588672165043e-01;1.7100706782574587e-01;1.1492710774430877e+00;-1.9616567814766024e+00;7.8744781039460066e-01;-6.0518376502369320e-01;1.0735630523964055e+00;-4.7929001137218419e-01;1.3505181770377881e+00
-5.7026566437422009e-02;4.2890192232506535e-01;-8.5432092180133612e-01;3.1953570863669895e-01;5.9469871317134104e-01;5.9961129903507632e-02;1.9289627596853256e+00;-4.3877023097735152e-01;1.7849735701857913e-01;7.0268297322329853e-01;8.6543255813091280e-01;3.3197935114211624e-01;-8.5950471246300197e-01;1.4249889117977059e+00;1.2608077716904260e+00
-7.5714000567637141e-01;-3.4888570258562029e-01;1.0433629402741604e+00;3.3384089577942300e-01;1.7358281554631712e+00;7.8021385150746941e-02;-9.3878077926309278e-01;-7.5030674603463732e-01;-3.2020370048585218e+00;3.4818723945262198e-02;-2.7953020263049816e-01;2.1694735087205977e-01;7.5947431574263191e-01;5.8621517523495770e-01;3.1929519289580005e-01
-4.4964598516579407e-01;-1.3845794095696700e+00;1.2177062451550815e+00;-4.3826261941381595e-01;-3.8576516171878278e-01;-3.0131053748458503e-01;-1.2250395084301950e-01;-8.5245538820241429e-01;4.6267091240965236e-01;2.5143842674183405e+00;1.1359613059035628e-01;-6.9896082331685538e-01;2.4758836799967709e-01;1.0467583290782385e-01;2.5614350749852521e-01
1.1586768778667704e+00;-3.8475408795560012e-01;2.7705420751712506e-01;-6.0203372389363774e-01;-1.1965696547250268e-01;-5.3699881035055941e-01;-2.5559658578112465e-01;9.7539022287808652e-01;1.8703928551252778e+00;-3.8830475038847334e-01;-2.8065702647344559e-01;-1.7832473419572001e+00;1.9071371668844161e+00;1.2955397145690017e+00;2.0760337107816844e+00
-1.9738070446639000e+00;-1.2058127211412986e+00;-1.0290367689169012e-01;7.2928170771582113e-01;3.4283119797183369e-02;-5.7062335055619695e-01;-3.9659863562090847e-01;-5.0880293071742855e-01;-7.8699841378606039e-01;1.8841203239565354e-01;3.7537815492029913e-01;-3.9838456245502379e-01;2.1103960857696283e-01;1.5566996108182780e+00;6.9565266224519740e-01
1.1519589188255388e+00;4.3553204695734826e-01;1.0985842843531197e+00;-2.3225284566424396e+00;4.5960595240485574e-01;3.8199337609051581e-01;-9.1653964959949230e-01;3.3607835791564933e-01;1.9324597106799152e-03;2.3802681184182417e-01;1.2294726159431180e+00;1.4941950601064241e-01;5.9269009987817922e-01;-8.5386911830421597e-01;3.5397759109034671e-01
3.1021981293196693e-01;-3.6548774771710235e-01;-8.1054434739724945e-01;-9.1779724719127098e-01;-1.3738506305216436e+00;-1.2752495782378901e+00;1.9699631261327573e+00;-2.8247250824511949e-01;-1.7953471572072888e+00;-3.5575618578211826e-01;1.2736610033457851e-01;-1.9835374260932473e-01;1.5646339455057373e-01;3.1213313739060455e-01;-6.3852281147475110e-01
1.5921951659360575e-01;-8.6729222861926480e-01;-2.1333917385661386e-01;1.1307552072592917e+00;1.5510222197258374e+00;-1.4942747970780572e+00;-7.4978754430478867e-01;4.5067040308637640e-01;-2.8948483415723031e-01;6.2510672330176653e-01;-1.1620226426231588e+00;-1.2496048296488309e-01;9.8175661673062564e-01;-8.5302730770514745e-01;2.1101874271088494e+00
1.8927056714415236e+00;-1.6879568375832185e-01;-7.6279640827631523e-01;1.8433023403462050e+00;-5.7524462229409312e-01;-1.0336411014466236e+00;2.3487504258429608e+00;6.6701911792898305e-01;-2.3650110037789226e-01;2.7374829369742049e-01;-4.3644491408717408e-02;8.5556708225745803e-01;-1.4497140365754757e+00;-7.5070438920587390e-01;-1.7499673155244388e-01
5.3207241451213261e-01;-1.3888432955026575e-01;3.7669258239889147e-01;-3.7871983244329960e-01;-8.3806754607598843e-01;6.9257078649859227e-01;2.2939614397931631e+00;6.6368984938768383e-01;1.0462504684536034e+00;2.0117566635520534e+00;-3.2805071915784917e-01;-9.6311257235895675e-01;2.7669528597539590e-02;-1.0907078527781591e-01;-7.2027394341723380e-02
5.1491057352882119e-01;1.0236903265860415e+00;2.3985872835509148e+00;1.1094845893589111e+00;-1.4787905077942032e+00;2.3676407384013867e-01;-2.7591172844179868e-01;2.6948957475641688e-01;-1.3624074224758214e+00;-1.3128045567789195e+00;5.1322286220210256e-01;3.4685678251389629e-01;-3.9771086855754489e-01;1.1364518857198269e+00;-1.5313261789761647e+00
1.7147175796994125e+00;2.2394855229804684e+00;7.2388538289572080e-01;-5.2835029942927192e-01;-5.4545728954086403e-01;-1.9599606192094514e+00;-1.2059587812841635e+00;-1.7875174101677764e+00;-1.3520815983895607e-01;1.6173790406566182e+00;-1.5722882538812359e+00;-5.5461170122982628e-01;-1.4110261553233210e-02;3.8889884894455129e-01;-3.9254426863362163e-01
-4.5972480201287358e-01;-1.9754921345489120e+00;-2.5854861807426816e-01;-1.1227177315134812e-01;1.8126938824454386e-01;2.1291042345815194e+00;6.7226620719004859e-01;3.9159000962266882e-01;-5.7106720310114802e-02;-7.5496514745812193e-01;-2.0211063388994570e+00;4.1162749938301613e-01;-1.2162833721466788e-01;4.9289459605468161e-01;4.2604017402878758e-01
-6.1920322843032882e-01;1.4146462063408677e-01;-5.5246693437920491e-01;9.2085233513513484e-02;-8.5050586920856347e-02;-6.3743046098334877e-01;2.9704065144815290e-02;-3.9054269343225434e-01;2.7849896573897509e-01;-1.2670860909911863e+00;-6.2805722933700048e-01;-9.5456754982211023e-01;1.0990576340144389e+00;-1.1143429091624151e+00;5.9090860476162166e-01
6.7486747729453378e-01;-6.3087561948045701e-01;7.3364626078205397e-01;-1.4039021006520365e+00;-1.9724663026904006e+00;-1.0704825843987451e+00;1.1982781376411311e+00;-2.1793658853684148e+00;1.1075802480811108e+00;-4.9804712478814978e-01;-2.2236807729650363e+00;8.2275005435246285e-01;-3.0052158777243765e-01;9.9445519277288530e-01;1.5929515560493039e+00
-7.9322295543851229e-01;-1.8729443466687684e-01;-1.0061647743381639e+00;5.3536187084566901e-02;3.0713810513842155e-01;2.4294889468691808e-01;2.1742019926864400e-01;7.4057566945584141e-01;-5.7326610380828769e-01;-7.3400404534513406e-03;-5.3238405007842726e-01;-2.0496462606493229e-01;5.0605277700453644e-01;-1.5316909629189930e+00;8.9725340014286961e-02
-7.1475088210391213e-01;-1.0706730647327589e+00;8.4836081328773894e-01;-1.0792494611324994e+00;1.1343580629129515e+00;-1.0748666467806347e+00;-2.7240385442381088e-01;6.6012965711414295e-01;1.3601783167633494e+00;-1.1774166734499374e+00;-2.5756233770185932e-01;5.6199734742314378e-01;1.8085658425773923e+00;-2.8764420112688249e+00;-1.1120435665436554e+00
-7.6910655243487602e-01;-3.3987058982134348e+00;1.5361997663823981e-01;2.2728663400987828e-01;1.0183844946144580e+00;1.7573979696862458e+00;-1.6500574429028347e+00;-5.2553596365952682e-01;1.3101045483187219e+00;1.1607815467302425e-01;-5.6554104304601505e-01;1.5043049785380602e+00;-3.1924212805689778e-01;7.6505859470401405e-01;4.0440691828325981e-01
1.2663739714955593e+00;5.9261372894989872e-01;-1.1675405607836831e+00;1.8618918071230319e+00;-1.5975720323066728e-01;-9.8070349349905450e-01;5.7377619086624976e-01;1.7531032540776128e+00;6.9748609710234111e-01;-1.4482668966852918e+00;-4.0400424340693275e-01;-2.0817181554988289e+00;1.1036119335060751e-01;-1.5324648477842286e+00;-1.8001767344366584e+00
-3.1676458065472363e-01;5.4725999486296761e-01;4.8609621164804501e-01;2.4260400799250559e+00;1.1792522174098232e+00;1.4378099917923759e+00;2.7826789471088198e-01;1.1318491419176553e+00;1.5349971129358504e+00;9.4316758744711005e-01;-1.0150696262061654e+00;8.8896675613416090e-02;8.6403322485382328e-01;-4.0440388357987855e-01;-1.5287782354407850e-01
5.0132460203087092e-01;-4.2156130447659101e-01;-2.8638726104313689e-01;-2.8035725535778555e-01;7.2108671803355218e-01;-7.2484781782235372e-02;-8.8344344246172435e-01;-1.2200673565744236e+00;-1.3483975823795114e+00;3.3733538990093409e-01;-2.7162778244950361e-02;4.7451970910295120e-02;9.7302289989624069e-01;-1.0485487099708357e+00;-1.8741897981774516e+00
1.5967809273038641e-01;-3.2515208985703636e-01;-1.9664738440348664e+00;-9.8031265382689234e-02;-4.0677538486081483e-01;-6.1218822257769534e-01;-2.1973712975942763e+00;-1.7708060775481812e-02;9.5206021199011981e-01;-4.1491596550608856e-01;1.7726669190456512e-01;-8.3568160633288380e-01;5.3930499936062704e-01;-1.1121975596173874e+00;2.2790007804814835e-01
-1.8714409405160501e+00;-9.6174253548127087e-02;1.6701175887167938e+00;1.3679786530904072e+00;1.2203437084191548e+00;-3.6873880821594895e-01;4.9357869642429902e-01;-5.3474474475664913e-01;1.2887037422563339e+00;1.2970496752598069e+00;-2.2146515421750328e+00;3.0675226171398645e-01;1.2227732120888692e+00;6.9393142629237448e-01;-1.4060240588063469e-01
1.2698965290975879e+00;-1.7046025450193913e+00;1.9221977259015716e-02;9.4275017784575610e-01;6.7023536317199828e-01;-4.2646232910018694e-01;-1.5471648373127562e+00;2.0127894545093223e+00;-9.3883509519232322e-01;-9.6976845542799139e-01;-1.2315896792134098e+00;1.1282199762303466e+00;-7.8597411688757424e-01;8.8813051907667906e-01;-9.9151539235272346e-01
3.8111700259063591e-01;-8.8724695080367255e-01;-1.2699368705584821e+00;1.3106714387785137e+00;4.0087023191592674e-01;-3.4059468469819006e-02;-1.2307766887692757e+00;-1.2395798655652264e+00;3.4177738790990320e-01;-9.5500589974096906e-01;-5.2317030041665336e-01;1.2504642220937331e-01;-8.7091597047083824e-01;9.1455635482264630e-01;4.8481337758359400e-01
-4.7278337125529019e-01;-1.1267428560186354e+00;3.1125285349342080e-01;3.9066674802527185e-01;-9.4038841109436633e-01;5.8388629003591075e-01;2.8341508643627461e-01;-5.5168619836823118e-01;-1.2149590883329198e+00;-1.0364150371225072e+00;-8.5926974408342502e-02;8.8856703041449228e-02;1.5138992426000109e-01;1.0295171284954252e+00;-1.2862334846121013e+00
-9.1887000153485410e-01;1.0774319529563603e+00;4.0484359597816361e-01;-1.5560356442522369e+00;2.9951164982304310e-02;-1.0617902947963580e+00;-1.6124263251001449e+00;2.7849113093065975e-01;2.6425631101667330e-01;1.0061309627935240e+00;3.9043053035467401e-01;1.7569728686150514e+00;-1.2458903019999403e+00;-2.8142649818594428e-01;-5.4775461863566148e-03
-4.1940981009024036e-01;-1.0583171780104732e+00;2.9899223506874023e-01;-6.8758713159501150e-01;5.8345768528797504e-01;-8.8997842591259102e-01;-1.1967691858804665e+00;8.9044860015452654e-01;5.8641384206430391e-03;1.0116864969369859e+00;-2.0545975905835848e-01;4.0812115516681757e-01;-1.2513383761525354e-01;8.7510187562157016e-01;3.0736415098769515e-01
3.9797535325743599e-01;-5.4313671057618784e-01;5.8708062552943896e-01;3.3614840851828542e-01;2.2890060429831371e-01;-1.7668086981433437e+00;1.7272476095447844e+00;1.5778565741269418e-01;1.1855766641495527e+00;1.4835055658543705e-01;-4.0053956148105041e-01;-1.2896026806607432e+00;3.0405560554970845e-02;-1.0513695000262655e+00;1.4805945168765351e+00
-9.5363180409955195e-01;-1.9888658161928152e+00;2.1448272297234086e+00;-8.9213654973908729e-01;1.2745663478417255e+00;7.2431952945595302e-01;-1.9615758538665233e+00;1.4757617071955380e+00;5.0190981738128515e-01;1.7572870729472179e-01;-2.2177424922343221e+00;8.8938469564146660e-01;3.6813796994691561e-02;-4.1390705323132537e-01;-1.8061166019112431e+00
-6.3988601097088360e-01;-1.5692053458003033e-01;4.0790867582013335e-01;2.1961859535343531e+00;1.4604514901066026e+00;2.0657644301194824e+00;6.2407230921589718e-01;2.2056098469122971e+00;-2.3168457815005645e+00;-1.0270982396810062e+00;6.8501098326825038e-01;-1.8805999631388168e-01;-6.9081442879896304e-01;-6.9292291677336595e-02;5.4402505414680735e-01
1.2948732955865505e-01;-3.3436870204158231e-01;1.6838478780748967e+00;-5.4338220283224226e-01;3.7452468762709917e-01;3.7931326099387519e-01;-1.0511976059514161e+00;-4.8853171493968695e-01;1.5060727803044110e-02;2.1117135627356807e+00;1.9587848765608773e+00;-2.2600960975218523e+00;4.8839437977650507e-01;-8.4584524637299929e-02;-5.7109386752391633e-01
-7.5507554356895734e-01;9.3678958614023378e-01;-1.0129273837999140e+00;-1.4429534643913282e+00;-2.7288495056330664e-01;-1.2250368042076745e-01;8.5651126187451232e-01;7.0379751182851580e-01;5.8559030965668446e-01;3.1753596287658716e+00;3.4193463637873944e-01;-1.8524398626867353e-01;-1.4024305857215524e+00;2.3567086369471749e-01;1.7099125029281543e+00
-5.5189123891376368e-01;8.4901141910127131e-01;1.0376011754361769e+00;1.0033077768956997e+00;-7.0309711869905422e-01;-9.9322972131215048e-01;1.2013386688622489e+00;2.0681518573364530e-01;-9.6206725279769945e-01;-9.2175506988063960e-01;8.5043329345367055e-02;9.4411146040639282e-01;1.8819510046444254e-01;-8.6642276106607019e-02;1.4532048830186457e+00
-4.1720258092197582e-01;-4.5064199656090626e-01;-1.8619255309862560e-02;1.9598024518236377e+00;7.6759167083275059e-01;1.3227032881336511e+00;-6.7359401787697545e-02;-1.0299289238208449e+00;-1.9604747846341880e-01;-1.1177800991467395e+00;-1.0917505713397824e-01;1.4675174089924783e-01;-1.9995218990391880e-01;1.7520526589975183e+00;8.2019096429450683e-02
1.9163341631703565e+00;8.9745886642924788e-01;-1.4880840897798271e+00;-6.1447534624793843e-01;6.7905030358562246e-01;-3.9308468242642225e-01;3.5076411582918338e-01;1.9377007261162096e+00;1.1196894796937268e-01;9.9624669131417332e-01;1.4976006081451865e+00;-4.4393314269309772e-02;1.0460220125602202e+00;-1.1570292822215136e+00;-1.2651945983045403e+00
-5.1868114808077392e-01;-1.1493160913590496e-01;9.4317458306279733e-01;2.0343282551965229e+00;1.3995586074596775e+00;6.6564749929036549e-01;1.9968279433095246e+00;1.0539207051702451e+00;1.2208725412938621e+00;-6.1068611580445209e-01;-1.9800542145779549e-02;3.8992464279734634e-01;-4.9784300786668306e-01;1.2602663886536403e+00;-6.5195810393813880e-01
